Datum;Zürich;Basel
01.04.2016 12:00;12.5;8.2
01.04.2016 13:00;13.1;9.2
01.04.2016 14:00;14.0;9.5
01.04.2016 15:00;14.9;9.0
01.04.2016 16:00;15.3;8.6
01.04.2016 17:00;14.4;8.5
01.04.2016 18:00;13.7;8.6
01.04.2016 19:00;13.1;8.1
01.04.2016 20:00;12.3;7.6
01.04.2016 21:00;11.8;7.3
01.04.2016 22:00;11.0;7.2
01.04.2016 23:00;10.3;7.0
02.04.2016 00:00;9.8;6.9
02.04.2016 01:00;9.5;7.0
02.04.2016 02:00;9.0;7.1
02.04.2016 03:00;8.5;6.9
02.04.2016 04:00;8.3;6.8
02.04.2016 05:00;7.8;6.6
02.04.2016 06:00;7.7;6.5
02.04.2016 07:00;8.1;6.6
02.04.2016 08:00;8.6;6.8
02.04.2016 09:00;9.1;7.1
02.04.2016 10:00;9.7;8.2
02.04.2016 11:00;10.8;10.6
02.04.2016 12:00;12.8;12.7
02.04.2016 13:00;14.7;12.1
02.04.2016 14:00;14.9;12.8
02.04.2016 15:00;15.3;14.7
02.04.2016 16:00;16.1;15.8
02.04.2016 17:00;16.3;15.5
02.04.2016 18:00;16.1;13.0
02.04.2016 19:00;15.6;12.1
02.04.2016 20:00;14.8;11.7
02.04.2016 21:00;14.5;11.1
02.04.2016 22:00;13.9;10.9
02.04.2016 23:00;13.1;10.3
03.04.2016 00:00;12.7;9.9
03.04.2016 01:00;12.7;10.0
03.04.2016 02:00;12.6;10.0
03.04.2016 03:00;12.2;10.4
03.04.2016 04:00;11.8;10.3
03.04.2016 05:00;11.6;10.2
03.04.2016 06:00;11.5;9.3
03.04.2016 07:00;11.2;9.1
03.04.2016 08:00;11.8;9.7
03.04.2016 09:00;13.1;11.6
03.04.2016 10:00;15.1;13.8
03.04.2016 11:00;16.9;15.5
03.04.2016 12:00;18.4;16.7
03.04.2016 13:00;20.7;17.5
03.04.2016 14:00;21.5;17.9
03.04.2016 15:00;22.2;17.8
03.04.2016 16:00;21.6;17.7
03.04.2016 17:00;20.0;17.5
03.04.2016 18:00;19.1;17.3
03.04.2016 19:00;18.5;16.5
03.04.2016 20:00;17.7;15.7
03.04.2016 21:00;17.1;14.7
03.04.2016 22:00;16.2;14.0
03.04.2016 23:00;15.5;13.6
04.04.2016 00:00;14.8;13.0
04.04.2016 01:00;14.5;12.7
04.04.2016 02:00;14.3;12.3
04.04.2016 03:00;13.9;11.7
04.04.2016 04:00;12.8;11.3
04.04.2016 05:00;11.7;11.2
04.04.2016 06:00;11.3;10.4
04.04.2016 07:00;11.3;10.1
04.04.2016 08:00;11.9;11.3
04.04.2016 09:00;13.6;12.3
04.04.2016 10:00;16.2;13.2
04.04.2016 11:00;16.9;14.4
04.04.2016 12:00;18.2;15.4
04.04.2016 13:00;18.6;16.4
04.04.2016 14:00;19.0;16.9
04.04.2016 15:00;19.7;17.9
04.04.2016 16:00;20.1;18.3
04.04.2016 17:00;20.2;17.6
04.04.2016 18:00;19.8;16.4
04.04.2016 19:00;18.4;15.5
04.04.2016 20:00;16.9;14.1
04.04.2016 21:00;15.7;13.2
04.04.2016 22:00;14.8;12.2
04.04.2016 23:00;14.1;11.9
05.04.2016 00:00;13.4;11.2
05.04.2016 01:00;12.6;11.0
05.04.2016 02:00;12.4;11.0
05.04.2016 03:00;12.4;11.0
05.04.2016 04:00;12.4;10.7
05.04.2016 05:00;11.7;10.6
05.04.2016 06:00;11.0;10.2
05.04.2016 07:00;10.3;10.6
05.04.2016 08:00;10.8;11.3
05.04.2016 09:00;11.9;11.7
05.04.2016 10:00;13.3;12.2
05.04.2016 11:00;15.1;12.8
05.04.2016 12:00;16.6;13.1
05.04.2016 13:00;17.8;14.0
05.04.2016 14:00;18.8;13.4
05.04.2016 15:00;18.5;12.7
05.04.2016 16:00;17.4;12.7
05.04.2016 17:00;15.8;12.7
05.04.2016 18:00;14.7;12.3
05.04.2016 19:00;13.8;11.8
05.04.2016 20:00;13.4;11.1
05.04.2016 21:00;12.9;10.3
05.04.2016 22:00;11.4;9.7
05.04.2016 23:00;11.1;9.5
06.04.2016 00:00;10.6;9.4
06.04.2016 01:00;9.8;9.3
06.04.2016 02:00;9.5;9.2
06.04.2016 03:00;9.3;9.2
06.04.2016 04:00;9.0;9.2
06.04.2016 05:00;9.0;9.1
06.04.2016 06:00;9.0;9.0
06.04.2016 07:00;9.1;9.1
06.04.2016 08:00;9.1;9.3
06.04.2016 09:00;9.3;10.2
06.04.2016 10:00;10.3;11.7
06.04.2016 11:00;11.5;12.6
06.04.2016 12:00;12.7;13.1
06.04.2016 13:00;13.2;14.2
06.04.2016 14:00;13.9;14.6
06.04.2016 15:00;14.5;15.0
06.04.2016 16:00;15.3;15.8
06.04.2016 17:00;15.6;16.1
06.04.2016 18:00;14.8;15.3
06.04.2016 19:00;14.4;14.8
06.04.2016 20:00;13.8;13.2
06.04.2016 21:00;13.3;12.2
06.04.2016 22:00;12.9;10.9
06.04.2016 23:00;12.3;10.6
07.04.2016 00:00;11.6;9.4
07.04.2016 01:00;10.8;9.6
07.04.2016 02:00;10.4;7.8
07.04.2016 03:00;10.2;8.2
07.04.2016 04:00;9.5;7.8
07.04.2016 05:00;9.0;8.0
07.04.2016 06:00;9.4;9.6
07.04.2016 07:00;9.6;9.8
07.04.2016 08:00;10.0;8.6
07.04.2016 09:00;10.4;8.3
07.04.2016 10:00;11.0;8.1
07.04.2016 11:00;12.0;7.8
07.04.2016 12:00;10.8;8.7
07.04.2016 13:00;10.3;9.8
07.04.2016 14:00;9.3;10.3
07.04.2016 15:00;9.6;10.5
07.04.2016 16:00;9.5;10.5
07.04.2016 17:00;9.2;10.3
07.04.2016 18:00;7.5;9.8
07.04.2016 19:00;7.0;9.4
07.04.2016 20:00;6.9;8.7
07.04.2016 21:00;7.0;8.3
07.04.2016 22:00;7.0;8.1
07.04.2016 23:00;7.1;7.8
08.04.2016 00:00;7.0;7.2
08.04.2016 01:00;7.0;7.0
08.04.2016 02:00;7.0;6.7
08.04.2016 03:00;6.8;6.8
08.04.2016 04:00;6.5;6.6
08.04.2016 05:00;6.2;6.2
08.04.2016 06:00;6.2;5.7
08.04.2016 07:00;6.3;5.4
08.04.2016 08:00;6.2;5.2
08.04.2016 09:00;6.3;5.3
08.04.2016 10:00;6.8;6.1
08.04.2016 11:00;7.3;7.2
08.04.2016 12:00;7.8;7.9
08.04.2016 13:00;8.3;8.3
08.04.2016 14:00;8.3;8.7
08.04.2016 15:00;7.7;8.7
08.04.2016 16:00;6.8;8.8
08.04.2016 17:00;6.6;8.9
08.04.2016 18:00;6.7;8.6
08.04.2016 19:00;6.6;8.2
08.04.2016 20:00;6.5;8.0
08.04.2016 21:00;6.4;7.6
08.04.2016 22:00;6.4;7.5
08.04.2016 23:00;6.3;7.4
09.04.2016 00:00;6.3;7.3
09.04.2016 01:00;6.3;7.0
09.04.2016 02:00;6.1;6.6
09.04.2016 03:00;6.0;6.5
09.04.2016 04:00;6.2;6.4
09.04.2016 05:00;6.3;6.1
09.04.2016 06:00;6.1;5.9
09.04.2016 07:00;6.3;5.9
09.04.2016 08:00;6.6;6.3
09.04.2016 09:00;6.8;6.7
09.04.2016 10:00;7.3;7.1
09.04.2016 11:00;8.1;7.6
09.04.2016 12:00;8.1;8.1
09.04.2016 13:00;8.4;8.4
09.04.2016 14:00;8.7;8.9
09.04.2016 15:00;8.9;9.2
09.04.2016 16:00;8.9;9.2
09.04.2016 17:00;8.8;9.1
09.04.2016 18:00;8.8;8.8
09.04.2016 19:00;8.5;8.5
09.04.2016 20:00;8.1;8.4
09.04.2016 21:00;8.1;8.5
09.04.2016 22:00;8.0;8.1
09.04.2016 23:00;7.8;8.0
10.04.2016 00:00;8.0;7.9
10.04.2016 01:00;8.0;7.7
10.04.2016 02:00;7.9;7.0
10.04.2016 03:00;7.9;6.5
10.04.2016 04:00;7.8;6.3
10.04.2016 05:00;7.6;5.9
10.04.2016 06:00;7.6;5.3
10.04.2016 07:00;7.7;5.4
10.04.2016 08:00;8.3;7.0
10.04.2016 09:00;9.6;9.2
10.04.2016 10:00;10.9;11.6
10.04.2016 11:00;12.3;13.0
10.04.2016 12:00;14.0;14.9
10.04.2016 13:00;14.4;15.8
10.04.2016 14:00;15.4;16.6
10.04.2016 15:00;15.9;17.2
10.04.2016 16:00;16.4;17.5
10.04.2016 17:00;16.7;17.5
10.04.2016 18:00;16.2;17.0
10.04.2016 19:00;15.5;15.9
10.04.2016 20:00;14.5;14.4
10.04.2016 21:00;13.3;12.9
10.04.2016 22:00;12.7;12.1
10.04.2016 23:00;11.8;12.0
11.04.2016 00:00;11.3;11.8
11.04.2016 01:00;10.0;10.4
11.04.2016 02:00;9.1;8.9
11.04.2016 03:00;8.6;8.0
11.04.2016 04:00;8.1;7.8
11.04.2016 05:00;7.8;7.1
11.04.2016 06:00;7.1;6.4
11.04.2016 07:00;7.0;7.0
11.04.2016 08:00;8.1;9.0
11.04.2016 09:00;10.0;11.6
11.04.2016 10:00;11.8;13.3
11.04.2016 11:00;14.2;15.0
11.04.2016 12:00;15.9;16.4
11.04.2016 13:00;17.8;18.0
11.04.2016 14:00;19.2;19.2
11.04.2016 15:00;20.2;18.4
11.04.2016 16:00;20.4;18.6
11.04.2016 17:00;20.3;17.4
11.04.2016 18:00;19.4;14.9
11.04.2016 19:00;16.6;13.7
11.04.2016 20:00;15.5;12.3
11.04.2016 21:00;14.4;11.3
11.04.2016 22:00;13.4;11.4
11.04.2016 23:00;12.4;11.2
12.04.2016 00:00;11.7;10.4
12.04.2016 01:00;10.9;10.0
12.04.2016 02:00;10.5;10.1
12.04.2016 03:00;10.3;10.0
12.04.2016 04:00;10.3;9.5
12.04.2016 05:00;10.7;9.6
12.04.2016 06:00;10.5;9.2
12.04.2016 07:00;9.8;9.2
12.04.2016 08:00;9.6;9.9
12.04.2016 09:00;10.6;11.4
12.04.2016 10:00;12.3;13.5
12.04.2016 11:00;13.9;15.4
12.04.2016 12:00;15.8;16.6
12.04.2016 13:00;17.2;17.6
12.04.2016 14:00;18.2;18.4
12.04.2016 15:00;19.1;18.4
12.04.2016 16:00;18.8;17.9
12.04.2016 17:00;19.3;17.2
12.04.2016 18:00;19.0;16.2
12.04.2016 19:00;18.1;14.1
12.04.2016 20:00;16.6;12.2
12.04.2016 21:00;13.8;11.4
12.04.2016 22:00;13.2;11.0
12.04.2016 23:00;11.4;10.3
13.04.2016 00:00;10.9;9.7
13.04.2016 01:00;10.6;9.9
13.04.2016 02:00;10.8;9.7
13.04.2016 03:00;10.7;9.7
13.04.2016 04:00;11.0;9.8
13.04.2016 05:00;10.7;9.9
13.04.2016 06:00;10.4;10.0
13.04.2016 07:00;10.8;9.9
13.04.2016 08:00;11.5;10.0
13.04.2016 09:00;13.3;10.1
13.04.2016 10:00;13.8;10.7
13.04.2016 11:00;12.3;11.9
13.04.2016 12:00;11.9;12.1
13.04.2016 13:00;10.7;11.8
13.04.2016 14:00;10.3;13.0
13.04.2016 15:00;11.0;13.4
13.04.2016 16:00;11.9;13.5
13.04.2016 17:00;11.5;9.6
13.04.2016 18:00;11.4;9.2
13.04.2016 19:00;9.3;9.0
13.04.2016 20:00;9.7;8.8
13.04.2016 21:00;9.7;8.6
13.04.2016 22:00;9.2;8.3
13.04.2016 23:00;9.0;8.6
14.04.2016 00:00;9.2;8.7
14.04.2016 01:00;9.4;8.4
14.04.2016 02:00;8.9;8.3
14.04.2016 03:00;8.7;8.0
14.04.2016 04:00;8.6;8.1
14.04.2016 05:00;8.5;8.2
14.04.2016 06:00;8.6;8.6
14.04.2016 07:00;8.9;8.9
14.04.2016 08:00;8.5;9.5
14.04.2016 09:00;8.2;10.0
14.04.2016 10:00;8.3;10.4
14.04.2016 11:00;9.1;12.1
14.04.2016 12:00;10.2;13.3
14.04.2016 13:00;11.8;13.9
14.04.2016 14:00;12.6;14.5
14.04.2016 15:00;13.1;15.3
14.04.2016 16:00;14.0;15.8
14.04.2016 17:00;14.3;15.8
14.04.2016 18:00;14.0;15.6
14.04.2016 19:00;13.5;14.6
14.04.2016 20:00;12.8;13.3
14.04.2016 21:00;12.1;12.8
14.04.2016 22:00;11.2;12.0
14.04.2016 23:00;10.4;11.3
15.04.2016 00:00;10.3;11.0
15.04.2016 01:00;10.4;10.4
15.04.2016 02:00;10.3;10.1
15.04.2016 03:00;10.3;9.9
15.04.2016 04:00;10.1;9.8
15.04.2016 05:00;10.0;9.6
15.04.2016 06:00;10.1;9.5
15.04.2016 07:00;9.9;9.1
15.04.2016 08:00;9.8;9.1
15.04.2016 09:00;9.8;9.1
15.04.2016 10:00;9.9;9.6
15.04.2016 11:00;10.4;9.9
15.04.2016 12:00;11.3;10.2
15.04.2016 13:00;12.7;10.6
15.04.2016 14:00;12.6;11.0
15.04.2016 15:00;13.2;11.2
15.04.2016 16:00;13.6;12.1
15.04.2016 17:00;14.2;12.3
15.04.2016 18:00;13.9;12.4
15.04.2016 19:00;13.9;11.8
15.04.2016 20:00;12.7;10.6
15.04.2016 21:00;12.9;10.8
15.04.2016 22:00;12.1;10.7
15.04.2016 23:00;11.6;10.6
16.04.2016 00:00;11.3;10.6
16.04.2016 01:00;10.8;10.4
16.04.2016 02:00;10.8;10.3
16.04.2016 03:00;10.7;10.3
16.04.2016 04:00;10.3;10.3
16.04.2016 05:00;9.9;10.2
16.04.2016 06:00;9.8;10.2
16.04.2016 07:00;9.9;10.2
16.04.2016 08:00;11.2;10.8
16.04.2016 09:00;10.9;12.6
16.04.2016 10:00;10.8;14.2
16.04.2016 11:00;11.1;15.2
16.04.2016 12:00;11.5;17.3
16.04.2016 13:00;13.1;14.0
16.04.2016 14:00;14.4;14.2
16.04.2016 15:00;16.9;15.7
16.04.2016 16:00;16.7;15.9
16.04.2016 17:00;15.4;15.0
16.04.2016 18:00;14.4;14.6
16.04.2016 19:00;14.0;13.9
16.04.2016 20:00;13.2;13.3
16.04.2016 21:00;13.1;12.3
16.04.2016 22:00;12.5;11.9
16.04.2016 23:00;12.1;11.8
17.04.2016 00:00;11.5;11.4
17.04.2016 01:00;11.4;10.5
17.04.2016 02:00;11.4;10.1
17.04.2016 03:00;10.7;9.8
17.04.2016 04:00;10.8;9.7
17.04.2016 05:00;11.0;9.8
17.04.2016 06:00;10.8;9.8
17.04.2016 07:00;10.5;9.9
17.04.2016 08:00;11.1;10.0
17.04.2016 09:00;12.4;8.6
17.04.2016 10:00;11.8;7.8
17.04.2016 11:00;11.7;6.8
17.04.2016 12:00;12.6;7.7
17.04.2016 13:00;11.9;8.5
17.04.2016 14:00;11.4;8.8
17.04.2016 15:00;10.2;9.1
17.04.2016 16:00;9.1;8.9
17.04.2016 17:00;8.9;8.9
17.04.2016 18:00;9.1;8.7
17.04.2016 19:00;8.8;7.5
17.04.2016 20:00;8.5;6.5
17.04.2016 21:00;8.1;6.1
17.04.2016 22:00;7.8;6.0
17.04.2016 23:00;7.2;5.9
18.04.2016 00:00;6.3;5.9
18.04.2016 01:00;6.0;5.9
18.04.2016 02:00;5.9;5.9
18.04.2016 03:00;6.0;5.9
18.04.2016 04:00;5.7;5.8
18.04.2016 05:00;5.8;5.5
18.04.2016 06:00;5.9;5.2
18.04.2016 07:00;6.1;5.0
18.04.2016 08:00;6.1;5.1
18.04.2016 09:00;6.2;5.4
18.04.2016 10:00;6.3;5.5
18.04.2016 11:00;6.0;5.7
18.04.2016 12:00;6.0;6.1
18.04.2016 13:00;5.5;6.1
18.04.2016 14:00;5.0;6.4
18.04.2016 15:00;4.8;6.5
18.04.2016 16:00;4.6;7.2
18.04.2016 17:00;4.4;7.4
18.04.2016 18:00;4.2;7.4
18.04.2016 19:00;4.0;7.3
18.04.2016 20:00;4.1;7.0
18.04.2016 21:00;4.3;6.7
18.04.2016 22:00;4.2;6.3
18.04.2016 23:00;4.3;5.7
19.04.2016 00:00;4.5;5.0
19.04.2016 01:00;4.7;4.1
19.04.2016 02:00;4.6;3.4
19.04.2016 03:00;4.7;3.5
19.04.2016 04:00;4.8;2.9
19.04.2016 05:00;5.0;2.8
19.04.2016 06:00;5.2;3.4
19.04.2016 07:00;5.5;4.5
19.04.2016 08:00;6.1;5.0
19.04.2016 09:00;6.7;5.5
19.04.2016 10:00;6.9;6.8
19.04.2016 11:00;7.2;8.6
19.04.2016 12:00;9.2;10.9
19.04.2016 13:00;10.3;13.0
19.04.2016 14:00;12.4;13.6
19.04.2016 15:00;13.6;14.7
19.04.2016 16:00;14.4;15.0
19.04.2016 17:00;14.7;15.0
19.04.2016 18:00;14.8;15.0
19.04.2016 19:00;14.2;13.9
19.04.2016 20:00;13.5;12.7
19.04.2016 21:00;11.6;11.1
19.04.2016 22:00;10.4;9.3
19.04.2016 23:00;9.5;7.0
20.04.2016 00:00;8.7;6.1
20.04.2016 01:00;8.6;5.5
20.04.2016 02:00;8.1;4.6
20.04.2016 03:00;7.8;4.0
20.04.2016 04:00;7.1;4.0
20.04.2016 05:00;6.5;3.8
20.04.2016 06:00;5.8;2.6
20.04.2016 07:00;6.4;3.9
20.04.2016 08:00;8.0;6.4
20.04.2016 09:00;9.5;9.2
20.04.2016 10:00;11.1;11.7
20.04.2016 11:00;13.3;13.2
20.04.2016 12:00;14.5;14.5
20.04.2016 13:00;15.4;16.2
20.04.2016 14:00;16.8;17.3
20.04.2016 15:00;17.6;19.1
20.04.2016 16:00;18.0;19.3
20.04.2016 17:00;18.2;19.2
20.04.2016 18:00;17.8;18.8
20.04.2016 19:00;17.0;17.8
20.04.2016 20:00;15.7;16.0
20.04.2016 21:00;14.5;13.8
20.04.2016 22:00;13.4;10.3
20.04.2016 23:00;12.7;9.8
21.04.2016 00:00;11.7;9.5
21.04.2016 01:00;11.0;8.1
21.04.2016 02:00;9.7;7.1
21.04.2016 03:00;8.9;5.7
21.04.2016 04:00;8.7;5.5
21.04.2016 05:00;7.9;4.5
21.04.2016 06:00;7.5;4.8
21.04.2016 07:00;8.1;6.7
21.04.2016 08:00;9.1;8.6
21.04.2016 09:00;10.3;11.6
21.04.2016 10:00;12.2;14.3
21.04.2016 11:00;14.0;15.9
21.04.2016 12:00;16.4;17.6
21.04.2016 13:00;18.3;18.8
21.04.2016 14:00;19.3;19.9
21.04.2016 15:00;20.1;20.4
21.04.2016 16:00;20.7;20.5
21.04.2016 17:00;20.9;20.6
21.04.2016 18:00;20.6;19.8
21.04.2016 19:00;19.8;18.8
21.04.2016 20:00;18.7;17.8
21.04.2016 21:00;17.4;14.6
21.04.2016 22:00;16.2;13.8
21.04.2016 23:00;15.3;13.3
22.04.2016 00:00;14.8;12.5
22.04.2016 01:00;13.5;11.7
22.04.2016 02:00;12.8;10.8
22.04.2016 03:00;12.0;9.7
22.04.2016 04:00;11.7;10.1
22.04.2016 05:00;11.6;8.9
22.04.2016 06:00;11.3;8.4
22.04.2016 07:00;11.4;10.2
22.04.2016 08:00;13.0;12.5
22.04.2016 09:00;15.1;15.1
22.04.2016 10:00;16.2;16.3
22.04.2016 11:00;16.9;16.9
22.04.2016 12:00;18.0;18.1
22.04.2016 13:00;18.7;19.0
22.04.2016 14:00;19.3;19.4
22.04.2016 15:00;19.9;20.0
22.04.2016 16:00;20.9;20.3
22.04.2016 17:00;20.4;20.2
22.04.2016 18:00;19.8;19.0
22.04.2016 19:00;18.9;18.0
22.04.2016 20:00;17.7;16.8
22.04.2016 21:00;16.3;15.5
22.04.2016 22:00;15.3;14.4
22.04.2016 23:00;16.0;12.9
23.04.2016 00:00;14.9;13.1
23.04.2016 01:00;13.9;12.5
23.04.2016 02:00;13.2;12.3
23.04.2016 03:00;12.5;12.1
23.04.2016 04:00;12.2;10.7
23.04.2016 05:00;11.9;10.1
23.04.2016 06:00;11.6;10.0
23.04.2016 07:00;11.6;10.6
23.04.2016 08:00;11.3;11.8
23.04.2016 09:00;11.4;12.9
23.04.2016 10:00;11.8;13.8
23.04.2016 11:00;12.3;14.2
23.04.2016 12:00;12.6;12.9
23.04.2016 13:00;13.3;13.2
23.04.2016 14:00;12.8;9.3
23.04.2016 15:00;11.5;8.1
23.04.2016 16:00;11.3;7.2
23.04.2016 17:00;11.2;6.5
23.04.2016 18:00;9.6;6.4
23.04.2016 19:00;8.7;5.8
23.04.2016 20:00;7.7;5.6
23.04.2016 21:00;6.6;5.3
23.04.2016 22:00;5.6;5.2
23.04.2016 23:00;4.9;5.1
24.04.2016 00:00;5.0;5.0
24.04.2016 01:00;5.1;5.1
24.04.2016 02:00;4.8;5.1
24.04.2016 03:00;4.5;5.0
24.04.2016 04:00;4.5;4.8
24.04.2016 05:00;4.6;2.7
24.04.2016 06:00;4.7;2.6
24.04.2016 07:00;4.5;3.0
24.04.2016 08:00;3.6;4.1
24.04.2016 09:00;2.6;5.2
24.04.2016 10:00;3.0;6.1
24.04.2016 11:00;4.2;6.5
24.04.2016 12:00;5.0;6.8
24.04.2016 13:00;6.1;7.8
24.04.2016 14:00;7.6;7.4
24.04.2016 15:00;7.5;7.3
24.04.2016 16:00;7.3;8.8
24.04.2016 17:00;6.0;7.8
24.04.2016 18:00;7.2;7.9
24.04.2016 19:00;6.1;6.7
24.04.2016 20:00;4.4;4.9
24.04.2016 21:00;4.5;4.3
24.04.2016 22:00;4.5;4.3
24.04.2016 23:00;4.2;3.9
25.04.2016 00:00;3.5;3.8
25.04.2016 01:00;4.0;2.8
25.04.2016 02:00;2.9;2.9
25.04.2016 03:00;2.2;2.6
25.04.2016 04:00;2.5;2.2
25.04.2016 05:00;2.5;2.3
25.04.2016 06:00;2.3;2.4
25.04.2016 07:00;2.6;2.4
25.04.2016 08:00;3.3;2.9
25.04.2016 09:00;4.2;4.4
25.04.2016 10:00;4.0;5.2
25.04.2016 11:00;4.4;6.0
25.04.2016 12:00;4.9;6.6
25.04.2016 13:00;5.5;7.0
25.04.2016 14:00;6.6;7.0
25.04.2016 15:00;8.0;7.8
25.04.2016 16:00;8.4;8.1
25.04.2016 17:00;8.6;7.1
25.04.2016 18:00;8.1;6.7
25.04.2016 19:00;6.3;7.0
25.04.2016 20:00;5.2;6.7
25.04.2016 21:00;5.3;6.4
25.04.2016 22:00;5.4;6.5
25.04.2016 23:00;5.4;6.8
26.04.2016 00:00;5.4;7.4
26.04.2016 01:00;5.9;8.0
26.04.2016 02:00;6.5;7.9
26.04.2016 03:00;7.2;7.6
26.04.2016 04:00;7.2;7.2
26.04.2016 05:00;7.3;7.1
26.04.2016 06:00;7.5;7.0
26.04.2016 07:00;7.8;6.1
26.04.2016 08:00;8.1;6.7
26.04.2016 09:00;8.2;7.1
26.04.2016 10:00;8.2;7.1
26.04.2016 11:00;8.8;7.8
26.04.2016 12:00;8.3;9.1
26.04.2016 13:00;6.6;6.5
26.04.2016 14:00;6.7;6.4
26.04.2016 15:00;7.6;5.2
26.04.2016 16:00;8.3;5.1
26.04.2016 17:00;7.8;5.1
26.04.2016 18:00;7.3;5.3
26.04.2016 19:00;5.4;4.1
26.04.2016 20:00;5.2;2.6
26.04.2016 21:00;3.3;2.7
26.04.2016 22:00;3.5;2.8
26.04.2016 23:00;3.3;3.1
27.04.2016 00:00;3.2;3.0
27.04.2016 01:00;3.2;2.5
27.04.2016 02:00;1.8;2.2
27.04.2016 03:00;1.4;1.8
27.04.2016 04:00;1.6;2.0
27.04.2016 05:00;2.5;2.0
27.04.2016 06:00;1.9;2.1
27.04.2016 07:00;1.9;2.2
27.04.2016 08:00;2.9;3.3
27.04.2016 09:00;3.5;5.0
27.04.2016 10:00;4.4;4.7
27.04.2016 11:00;4.8;5.5
27.04.2016 12:00;5.7;5.7
27.04.2016 13:00;6.5;6.6
27.04.2016 14:00;7.2;6.8
27.04.2016 15:00;8.2;5.7
27.04.2016 16:00;7.8;5.7
27.04.2016 17:00;7.9;8.2
27.04.2016 18:00;6.7;7.6
27.04.2016 19:00;6.6;7.2
27.04.2016 20:00;5.8;5.0
27.04.2016 21:00;5.3;3.1
27.04.2016 22:00;5.0;3.2
27.04.2016 23:00;4.2;2.8
28.04.2016 00:00;3.5;2.3
28.04.2016 01:00;3.3;1.5
28.04.2016 02:00;3.1;1.1
28.04.2016 03:00;2.5;0.6
28.04.2016 04:00;1.5;0.0
28.04.2016 05:00;1.2;-0.1
28.04.2016 06:00;0.8;0.2
28.04.2016 07:00;1.9;1.2
28.04.2016 08:00;3.9;2.9
28.04.2016 09:00;5.7;5.4
28.04.2016 10:00;7.8;8.0
28.04.2016 11:00;9.2;8.9
28.04.2016 12:00;9.9;9.8
28.04.2016 13:00;10.9;8.9
28.04.2016 14:00;11.2;9.8
28.04.2016 15:00;11.5;9.9
28.04.2016 16:00;11.4;10.6
28.04.2016 17:00;11.2;10.8
28.04.2016 18:00;11.1;9.4
28.04.2016 19:00;10.6;9.1
28.04.2016 20:00;10.2;6.7
28.04.2016 21:00;9.6;5.5
28.04.2016 22:00;9.0;4.5
28.04.2016 23:00;8.4;4.8
29.04.2016 00:00;8.1;4.6
29.04.2016 01:00;7.8;2.8
29.04.2016 02:00;6.2;2.7
29.04.2016 03:00;5.3;2.8
29.04.2016 04:00;4.7;3.1
29.04.2016 05:00;4.2;3.8
29.04.2016 06:00;4.0;3.3
29.04.2016 07:00;4.6;4.5
29.04.2016 08:00;6.1;6.5
29.04.2016 09:00;7.7;8.4
29.04.2016 10:00;10.0;10.2
29.04.2016 11:00;11.7;11.4
29.04.2016 12:00;12.8;12.6
29.04.2016 13:00;13.8;12.6
29.04.2016 14:00;14.6;14.0
29.04.2016 15:00;15.3;14.8
29.04.2016 16:00;15.5;15.2
29.04.2016 17:00;15.8;15.2
29.04.2016 18:00;15.9;14.8
29.04.2016 19:00;15.3;13.9
29.04.2016 20:00;14.6;12.4
29.04.2016 21:00;12.9;9.1
29.04.2016 22:00;11.9;7.2
29.04.2016 23:00;10.8;6.7
30.04.2016 00:00;9.9;6.5
30.04.2016 01:00;8.8;4.9
30.04.2016 02:00;8.1;4.9
30.04.2016 03:00;7.5;4.2
30.04.2016 04:00;6.9;3.5
30.04.2016 05:00;6.9;3.4
30.04.2016 06:00;6.9;4.6
30.04.2016 07:00;6.9;4.9
30.04.2016 08:00;8.3;6.8
30.04.2016 09:00;11.0;9.0
30.04.2016 10:00;13.2;12.2
30.04.2016 11:00;15.3;14.2
30.04.2016 12:00;16.6;15.3
30.04.2016 13:00;17.5;16.3
30.04.2016 14:00;18.5;16.4
30.04.2016 15:00;18.7;16.2
30.04.2016 16:00;18.6;13.9
30.04.2016 17:00;17.2;10.1
30.04.2016 18:00;10.7;9.0
30.04.2016 19:00;9.9;8.4
30.04.2016 20:00;8.5;8.2
30.04.2016 21:00;8.1;8.2
30.04.2016 22:00;8.0;7.8
30.04.2016 23:00;7.6;7.6
01.05.2016 00:00;7.5;7.3
01.05.2016 01:00;7.2;7.2
01.05.2016 02:00;7.1;7.0
01.05.2016 03:00;6.7;6.1
01.05.2016 04:00;6.5;5.8
01.05.2016 05:00;6.3;5.7
01.05.2016 06:00;6.0;5.4
01.05.2016 07:00;5.7;5.2
01.05.2016 08:00;5.7;5.2
01.05.2016 09:00;6.0;5.5
01.05.2016 10:00;6.4;5.7
01.05.2016 11:00;6.4;6.0
01.05.2016 12:00;6.6;6.3
01.05.2016 13:00;6.4;6.2
01.05.2016 14:00;6.5;6.3
01.05.2016 15:00;6.7;6.5
01.05.2016 16:00;7.2;7.0
01.05.2016 17:00;7.3;7.4
01.05.2016 18:00;7.2;7.7
01.05.2016 19:00;7.2;7.5
01.05.2016 20:00;7.0;7.4
01.05.2016 21:00;6.8;7.2
01.05.2016 22:00;6.8;7.2
01.05.2016 23:00;6.5;7.2
02.05.2016 00:00;6.4;7.1
02.05.2016 01:00;6.3;7.1
02.05.2016 02:00;6.4;7.3
02.05.2016 03:00;6.3;7.5
