"StichtagDatJahr","QuarSort","QuarCd","QuarLang","AlterVSort","AlterVKurz","AlterV05Sort","AlterV05Kurz","AnzBestWir"
1995,115,115,"Oerlikon",35,35,8,"35-39",285
1995,102,102,"Wipkingen",35,35,8,"35-39",281
1995,92,092,"Altstetten",35,35,8,"35-39",457
1995,83,083,"Weinegg",35,35,8,"35-39",78
1995,72,072,"Hottingen",28,28,6,"25-29",211
1995,82,082,"Mühlebach",38,38,8,"35-39",88
1995,63,063,"Oberstrass",32,32,7,"30-34",206
1995,31,031,"Alt-Wiedikon",26,26,6,"25-29",354
1995,52,052,"Escher Wyss",32,32,7,"30-34",44
1995,71,071,"Fluntern",38,38,8,"35-39",98
1995,52,052,"Escher Wyss",38,38,8,"35-39",32
1995,31,031,"Alt-Wiedikon",39,39,8,"35-39",209
1995,42,042,"Langstrasse",32,32,7,"30-34",319
1995,83,083,"Weinegg",25,25,6,"25-29",86
1995,12,012,"Hochschulen",39,39,8,"35-39",8
1995,51,051,"Gewerbeschule",3,3,1,"0-4",66
1995,11,011,"Rathaus",38,38,8,"35-39",63
1995,44,044,"Hard",3,3,1,"0-4",135
1995,122,122,"Schwamendingen-Mitte",37,37,8,"35-39",126
1995,23,023,"Leimbach",30,30,7,"30-34",69
1995,42,042,"Langstrasse",38,38,8,"35-39",215
1995,34,034,"Sihlfeld",38,38,8,"35-39",373
1995,41,041,"Werd",3,3,1,"0-4",34
1995,31,031,"Alt-Wiedikon",27,27,6,"25-29",357
1995,31,031,"Alt-Wiedikon",38,38,8,"35-39",253
1995,12,012,"Hochschulen",30,30,7,"30-34",18
1995,72,072,"Hottingen",31,31,7,"30-34",218
1995,52,052,"Escher Wyss",31,31,7,"30-34",45
1995,115,115,"Oerlikon",37,37,8,"35-39",243
1995,102,102,"Wipkingen",37,37,8,"35-39",298
1995,92,092,"Altstetten",37,37,8,"35-39",414
1995,83,083,"Weinegg",37,37,8,"35-39",85
1995,13,013,"Lindenhof",32,32,7,"30-34",19
1995,123,123,"Hirzenbach",26,26,6,"25-29",160
1995,74,074,"Witikon",35,35,8,"35-39",136
1995,73,073,"Hirslanden",35,35,8,"35-39",117
1995,11,011,"Rathaus",32,32,7,"30-34",70
1995,14,014,"City",3,3,1,"0-4",15
1995,71,071,"Fluntern",35,35,8,"35-39",134
1995,13,013,"Lindenhof",3,3,1,"0-4",1
1995,51,051,"Gewerbeschule",35,35,8,"35-39",203
1995,14,014,"City",26,26,6,"25-29",18
1995,123,123,"Hirzenbach",31,31,7,"30-34",191
1995,121,121,"Saatlen",26,26,6,"25-29",79
1995,31,031,"Alt-Wiedikon",32,32,7,"30-34",387
1995,81,081,"Seefeld",38,38,8,"35-39",81
1995,13,013,"Lindenhof",26,26,6,"25-29",24
1995,111,111,"Affoltern",37,37,8,"35-39",260
1995,101,101,"Höngg",37,37,8,"35-39",283
1995,91,091,"Albisrieden",37,37,8,"35-39",225
1995,33,033,"Friesenberg",35,35,8,"35-39",145
1995,24,024,"Enge",35,35,8,"35-39",134
1995,23,023,"Leimbach",35,35,8,"35-39",62
1995,21,021,"Wollishofen",35,35,8,"35-39",258
1995,111,111,"Affoltern",29,29,6,"25-29",325
1995,81,081,"Seefeld",37,37,8,"35-39",92
1995,74,074,"Witikon",37,37,8,"35-39",139
1995,73,073,"Hirslanden",37,37,8,"35-39",91
1995,71,071,"Fluntern",37,37,8,"35-39",95
1995,101,101,"Höngg",29,29,6,"25-29",341
1995,115,115,"Oerlikon",27,27,6,"25-29",415
1995,51,051,"Gewerbeschule",37,37,8,"35-39",190
1995,72,072,"Hottingen",38,38,8,"35-39",190
1995,121,121,"Saatlen",31,31,7,"30-34",99
1995,119,119,"Seebach",31,31,7,"30-34",318
1995,51,051,"Gewerbeschule",38,38,8,"35-39",179
1995,11,011,"Rathaus",26,26,6,"25-29",84
1995,44,044,"Hard",38,38,8,"35-39",209
1995,102,102,"Wipkingen",31,31,7,"30-34",428
1995,41,041,"Werd",38,38,8,"35-39",56
1995,44,044,"Hard",37,37,8,"35-39",187
1995,34,034,"Sihlfeld",37,37,8,"35-39",374
1995,33,033,"Friesenberg",37,37,8,"35-39",154
1995,31,031,"Alt-Wiedikon",37,37,8,"35-39",265
1995,24,024,"Enge",37,37,8,"35-39",157
1995,21,021,"Wollishofen",37,37,8,"35-39",213
1995,12,012,"Hochschulen",35,35,8,"35-39",8
1995,33,033,"Friesenberg",29,29,6,"25-29",102
1995,122,122,"Schwamendingen-Mitte",31,31,7,"30-34",170
1995,122,122,"Schwamendingen-Mitte",34,34,7,"30-34",166
1995,92,092,"Altstetten",27,27,6,"25-29",435
1995,111,111,"Affoltern",31,31,7,"30-34",322
1995,81,081,"Seefeld",25,25,6,"25-29",134
1995,14,014,"City",38,38,8,"35-39",20
1995,13,013,"Lindenhof",38,38,8,"35-39",17
1995,12,012,"Hochschulen",29,29,6,"25-29",12
1995,122,122,"Schwamendingen-Mitte",36,36,8,"35-39",151
1995,81,081,"Seefeld",27,27,6,"25-29",131
1995,72,072,"Hottingen",27,27,6,"25-29",204
1995,115,115,"Oerlikon",34,34,7,"30-34",267
1995,111,111,"Affoltern",3,3,1,"0-4",201
1995,102,102,"Wipkingen",34,34,7,"30-34",280
1995,102,102,"Wipkingen",3,3,1,"0-4",133
1995,92,092,"Altstetten",34,34,7,"30-34",491
1995,92,092,"Altstetten",3,3,1,"0-4",250
1995,83,083,"Weinegg",34,34,7,"30-34",97
1995,74,074,"Witikon",27,27,6,"25-29",116
1995,83,083,"Weinegg",3,3,1,"0-4",39
1995,41,041,"Werd",37,37,8,"35-39",70
1995,21,021,"Wollishofen",28,28,6,"25-29",283
1995,23,023,"Leimbach",37,37,8,"35-39",68
1995,51,051,"Gewerbeschule",28,28,6,"25-29",297
1995,14,014,"City",37,37,8,"35-39",20
1995,123,123,"Hirzenbach",37,37,8,"35-39",163
1995,12,012,"Hochschulen",28,28,6,"25-29",21
1995,121,121,"Saatlen",37,37,8,"35-39",116
1995,123,123,"Hirzenbach",30,30,7,"30-34",173
1995,119,119,"Seebach",37,37,8,"35-39",251
1995,121,121,"Saatlen",30,30,7,"30-34",87
1995,111,111,"Affoltern",36,36,8,"35-39",270
1995,119,119,"Seebach",30,30,7,"30-34",328
1995,102,102,"Wipkingen",36,36,8,"35-39",300
1995,92,092,"Altstetten",36,36,8,"35-39",414
1995,73,073,"Hirslanden",3,3,1,"0-4",41
1995,13,013,"Lindenhof",37,37,8,"35-39",28
1995,11,011,"Rathaus",37,37,8,"35-39",53
1995,123,123,"Hirzenbach",29,29,6,"25-29",172
1995,72,072,"Hottingen",26,26,6,"25-29",210
1995,115,115,"Oerlikon",26,26,6,"25-29",397
1995,119,119,"Seebach",29,29,6,"25-29",331
1995,82,082,"Mühlebach",37,37,8,"35-39",91
1995,81,081,"Seefeld",34,34,7,"30-34",109
1995,74,074,"Witikon",34,34,7,"30-34",145
1995,73,073,"Hirslanden",34,34,7,"30-34",122
1995,71,071,"Fluntern",34,34,7,"30-34",105
1995,102,102,"Wipkingen",29,29,6,"25-29",387
1995,51,051,"Gewerbeschule",34,34,7,"30-34",212
1995,24,024,"Enge",28,28,6,"25-29",207
1995,73,073,"Hirslanden",36,36,8,"35-39",116
1995,63,063,"Oberstrass",31,31,7,"30-34",212
1995,61,061,"Unterstrass",31,31,7,"30-34",453
1995,23,023,"Leimbach",28,28,6,"25-29",70
1995,101,101,"Höngg",31,31,7,"30-34",329
1995,91,091,"Albisrieden",31,31,7,"30-34",316
1995,83,083,"Weinegg",36,36,8,"35-39",81
1995,63,063,"Oberstrass",37,37,8,"35-39",177
1995,73,073,"Hirslanden",31,31,7,"30-34",125
1995,42,042,"Langstrasse",37,37,8,"35-39",190
1995,44,044,"Hard",34,34,7,"30-34",225
1995,123,123,"Hirzenbach",28,28,6,"25-29",191
1995,73,073,"Hirslanden",25,25,6,"25-29",108
1995,33,033,"Friesenberg",28,28,6,"25-29",116
1995,24,024,"Enge",3,3,1,"0-4",77
1995,34,034,"Sihlfeld",34,34,7,"30-34",391
1995,33,033,"Friesenberg",34,34,7,"30-34",152
1995,23,023,"Leimbach",3,3,1,"0-4",38
1995,31,031,"Alt-Wiedikon",34,34,7,"30-34",297
1995,24,024,"Enge",34,34,7,"30-34",142
1995,21,021,"Wollishofen",3,3,1,"0-4",131
1995,21,021,"Wollishofen",34,34,7,"30-34",260
1995,121,121,"Saatlen",28,28,6,"25-29",89
1995,42,042,"Langstrasse",36,36,8,"35-39",231
1995,31,031,"Alt-Wiedikon",28,28,6,"25-29",380
1995,12,012,"Hochschulen",3,3,1,"0-4",1
1995,24,024,"Enge",36,36,8,"35-39",137
1995,23,023,"Leimbach",36,36,8,"35-39",61
1995,102,102,"Wipkingen",26,26,6,"25-29",381
1995,12,012,"Hochschulen",36,36,8,"35-39",14
1995,12,012,"Hochschulen",37,37,8,"35-39",7
1995,121,121,"Saatlen",29,29,6,"25-29",80
1995,81,081,"Seefeld",36,36,8,"35-39",119
1995,72,072,"Hottingen",36,36,8,"35-39",177
1995,121,121,"Saatlen",27,27,6,"25-29",81
1995,51,051,"Gewerbeschule",36,36,8,"35-39",203
1995,101,101,"Höngg",30,30,7,"30-34",327
1995,91,091,"Albisrieden",30,30,7,"30-34",277
1995,111,111,"Affoltern",27,27,6,"25-29",314
1995,122,122,"Schwamendingen-Mitte",11,11,3,"10-14",62
1995,123,123,"Hirzenbach",10,10,3,"10-14",92
1995,101,101,"Höngg",11,11,3,"10-14",152
1995,51,051,"Gewerbeschule",17,17,4,"15-19",83
1995,44,044,"Hard",17,17,4,"15-19",114
1995,44,044,"Hard",25,25,6,"25-29",221
1995,41,041,"Werd",17,17,4,"15-19",32
1995,91,091,"Albisrieden",11,11,3,"10-14",132
1995,41,041,"Werd",25,25,6,"25-29",95
1995,34,034,"Sihlfeld",17,17,4,"15-19",162
1995,33,033,"Friesenberg",17,17,4,"15-19",131
1995,119,119,"Seebach",26,26,6,"25-29",290
1995,31,031,"Alt-Wiedikon",17,17,4,"15-19",89
1995,91,091,"Albisrieden",26,26,6,"25-29",214
1995,82,082,"Mühlebach",26,26,6,"25-29",134
1995,24,024,"Enge",26,26,6,"25-29",177
1995,115,115,"Oerlikon",10,10,3,"10-14",105
1995,23,023,"Leimbach",26,26,6,"25-29",58
1995,21,021,"Wollishofen",26,26,6,"25-29",244
1995,111,111,"Affoltern",11,11,3,"10-14",183
1995,111,111,"Affoltern",0,0,1,"0-4",191
1995,51,051,"Gewerbeschule",26,26,6,"25-29",255
1995,44,044,"Hard",26,26,6,"25-29",248
1995,41,041,"Werd",26,26,6,"25-29",121
1995,21,021,"Wollishofen",25,25,6,"25-29",217
1995,12,012,"Hochschulen",17,17,4,"15-19",5
1995,12,012,"Hochschulen",25,25,6,"25-29",25
1995,71,071,"Fluntern",11,11,3,"10-14",39
1995,74,074,"Witikon",26,26,6,"25-29",120
1995,73,073,"Hirslanden",26,26,6,"25-29",133
1995,71,071,"Fluntern",26,26,6,"25-29",125
1995,63,063,"Oberstrass",26,26,6,"25-29",233
1995,51,051,"Gewerbeschule",11,11,3,"10-14",66
1995,123,123,"Hirzenbach",25,25,6,"25-29",153
1995,121,121,"Saatlen",25,25,6,"25-29",59
1995,44,044,"Hard",11,11,3,"10-14",121
1995,122,122,"Schwamendingen-Mitte",15,15,4,"15-19",89
1995,122,122,"Schwamendingen-Mitte",24,24,5,"20-24",184
1995,41,041,"Werd",11,11,3,"10-14",29
1995,119,119,"Seebach",24,24,5,"20-24",281
1995,14,014,"City",17,17,4,"15-19",4
1995,13,013,"Lindenhof",17,17,4,"15-19",9
1995,34,034,"Sihlfeld",11,11,3,"10-14",157
1995,12,012,"Hochschulen",26,26,6,"25-29",17
1995,42,042,"Langstrasse",26,26,6,"25-29",315
1995,34,034,"Sihlfeld",26,26,6,"25-29",518
1995,33,033,"Friesenberg",26,26,6,"25-29",100
1995,102,102,"Wipkingen",11,11,3,"10-14",91
1995,101,101,"Höngg",0,0,1,"0-4",151
1995,123,123,"Hirzenbach",16,16,4,"15-19",113
1995,92,092,"Altstetten",11,11,3,"10-14",222
1995,119,119,"Seebach",16,16,4,"15-19",161
1995,83,083,"Weinegg",11,11,3,"10-14",36
1995,119,119,"Seebach",25,25,6,"25-29",287
1995,91,091,"Albisrieden",25,25,6,"25-29",228
1995,82,082,"Mühlebach",25,25,6,"25-29",114
1995,111,111,"Affoltern",16,16,4,"15-19",162
1995,42,042,"Langstrasse",1,1,1,"0-4",101
1995,92,092,"Altstetten",24,24,5,"20-24",351
1995,81,081,"Seefeld",24,24,5,"20-24",109
1995,74,074,"Witikon",24,24,5,"20-24",115
1995,73,073,"Hirslanden",24,24,5,"20-24",107
1995,24,024,"Enge",10,10,3,"10-14",57
1995,31,031,"Alt-Wiedikon",11,11,3,"10-14",101
1995,81,081,"Seefeld",16,16,4,"15-19",16
1995,23,023,"Leimbach",10,10,3,"10-14",54
1995,122,122,"Schwamendingen-Mitte",16,16,4,"15-19",77
1995,102,102,"Wipkingen",25,25,6,"25-29",351
1995,115,115,"Oerlikon",16,16,4,"15-19",91
1995,14,014,"City",11,11,3,"10-14",3
1995,102,102,"Wipkingen",16,16,4,"15-19",89
1995,74,074,"Witikon",25,25,6,"25-29",111
1995,13,013,"Lindenhof",11,11,3,"10-14",9
1995,92,092,"Altstetten",16,16,4,"15-19",254
1995,111,111,"Affoltern",25,25,6,"25-29",297
1995,34,034,"Sihlfeld",1,1,1,"0-4",200
1995,101,101,"Höngg",25,25,6,"25-29",232
1995,115,115,"Oerlikon",15,15,4,"15-19",104
1995,11,011,"Rathaus",11,11,3,"10-14",13
1995,102,102,"Wipkingen",15,15,4,"15-19",108
1995,71,071,"Fluntern",24,24,5,"20-24",133
1995,63,063,"Oberstrass",24,24,5,"20-24",217
1995,92,092,"Altstetten",15,15,4,"15-19",238
1995,51,051,"Gewerbeschule",24,24,5,"20-24",266
1995,44,044,"Hard",24,24,5,"20-24",262
1995,21,021,"Wollishofen",0,0,1,"0-4",144
1995,83,083,"Weinegg",15,15,4,"15-19",41
1995,41,041,"Werd",24,24,5,"20-24",109
1995,33,033,"Friesenberg",1,1,1,"0-4",79
1995,33,033,"Friesenberg",24,24,5,"20-24",103
1995,91,091,"Albisrieden",0,0,1,"0-4",144
1995,81,081,"Seefeld",15,15,4,"15-19",17
1995,82,082,"Mühlebach",11,11,3,"10-14",33
1995,74,074,"Witikon",15,15,4,"15-19",66
1995,71,071,"Fluntern",25,25,6,"25-29",108
1995,63,063,"Oberstrass",25,25,6,"25-29",229
1995,61,061,"Unterstrass",25,25,6,"25-29",456
1995,31,031,"Alt-Wiedikon",1,1,1,"0-4",155
1995,82,082,"Mühlebach",16,16,4,"15-19",25
1995,52,052,"Escher Wyss",25,25,6,"25-29",30
1995,42,042,"Langstrasse",25,25,6,"25-29",331
1995,72,072,"Hottingen",11,11,3,"10-14",61
1995,34,034,"Sihlfeld",25,25,6,"25-29",519
1995,72,072,"Hottingen",25,25,6,"25-29",204
1995,63,063,"Oberstrass",10,10,3,"10-14",55
1995,51,051,"Gewerbeschule",25,25,6,"25-29",259
1995,72,072,"Hottingen",16,16,4,"15-19",66
1995,61,061,"Unterstrass",10,10,3,"10-14",127
1995,52,052,"Escher Wyss",11,11,3,"10-14",17
1995,14,014,"City",25,25,6,"25-29",24
1995,44,044,"Hard",16,16,4,"15-19",130
1995,73,073,"Hirslanden",15,15,4,"15-19",30
1995,12,012,"Hochschulen",24,24,5,"20-24",26
1995,71,071,"Fluntern",15,15,4,"15-19",54
1995,33,033,"Friesenberg",25,25,6,"25-29",112
1995,31,031,"Alt-Wiedikon",25,25,6,"25-29",307
1995,74,074,"Witikon",11,11,3,"10-14",88
1995,73,073,"Hirslanden",11,11,3,"10-14",41
1995,51,051,"Gewerbeschule",15,15,4,"15-19",72
1995,44,044,"Hard",15,15,4,"15-19",95
1995,123,123,"Hirzenbach",24,24,5,"20-24",137
1995,83,083,"Weinegg",16,16,4,"15-19",36
1995,74,074,"Witikon",16,16,4,"15-19",62
1995,73,073,"Hirslanden",16,16,4,"15-19",34
1995,71,071,"Fluntern",16,16,4,"15-19",47
1995,111,111,"Affoltern",23,23,5,"20-24",263
1995,24,024,"Enge",25,25,6,"25-29",141
1995,23,023,"Leimbach",25,25,6,"25-29",44
1995,81,081,"Seefeld",10,10,3,"10-14",16
1995,13,013,"Lindenhof",25,25,6,"25-29",18
1995,52,052,"Escher Wyss",16,16,4,"15-19",9
1995,11,011,"Rathaus",25,25,6,"25-29",69
1995,42,042,"Langstrasse",16,16,4,"15-19",70
1995,34,034,"Sihlfeld",16,16,4,"15-19",173
1995,121,121,"Saatlen",24,24,5,"20-24",56
1995,31,031,"Alt-Wiedikon",16,16,4,"15-19",115
1995,121,121,"Saatlen",0,0,1,"0-4",56
1995,41,041,"Werd",15,15,4,"15-19",30
1995,34,034,"Sihlfeld",15,15,4,"15-19",163
1995,33,033,"Friesenberg",15,15,4,"15-19",144
1995,72,072,"Hottingen",10,10,3,"10-14",72
1995,31,031,"Alt-Wiedikon",15,15,4,"15-19",99
1995,111,111,"Affoltern",24,24,5,"20-24",285
1995,24,024,"Enge",15,15,4,"15-19",52
1995,44,044,"Hard",1,1,1,"0-4",141
1995,91,091,"Albisrieden",24,24,5,"20-24",204
1995,21,021,"Wollishofen",15,15,4,"15-19",118
1995,82,082,"Mühlebach",24,24,5,"20-24",120
1995,102,102,"Wipkingen",23,23,5,"20-24",299
1995,51,051,"Gewerbeschule",16,16,4,"15-19",82
1995,72,072,"Hottingen",23,23,5,"20-24",160
1995,102,102,"Wipkingen",24,24,5,"20-24",366
1995,83,083,"Weinegg",24,24,5,"20-24",96
1995,33,033,"Friesenberg",16,16,4,"15-19",145
1995,115,115,"Oerlikon",24,24,5,"20-24",398
1995,71,071,"Fluntern",102,102,21,"100 u. älter",1
1995,24,024,"Enge",16,16,4,"15-19",57
1995,61,061,"Unterstrass",102,102,21,"100 u. älter",1
1995,101,101,"Höngg",24,24,5,"20-24",235
1995,23,023,"Leimbach",16,16,4,"15-19",52
1995,41,041,"Werd",16,16,4,"15-19",35
1995,51,051,"Gewerbeschule",10,10,3,"10-14",49
1995,31,031,"Alt-Wiedikon",102,102,21,"100 u. älter",1
1995,41,041,"Werd",1,1,1,"0-4",40
1995,52,052,"Escher Wyss",23,23,5,"20-24",20
1995,42,042,"Langstrasse",23,23,5,"20-24",265
1995,44,044,"Hard",10,10,3,"10-14",103
1995,14,014,"City",16,16,4,"15-19",9
1995,13,013,"Lindenhof",16,16,4,"15-19",4
1995,61,061,"Unterstrass",24,24,5,"20-24",405
1995,52,052,"Escher Wyss",24,24,5,"20-24",53
1995,34,034,"Sihlfeld",24,24,5,"20-24",428
1995,41,041,"Werd",10,10,3,"10-14",26
1995,72,072,"Hottingen",24,24,5,"20-24",172
1995,31,031,"Alt-Wiedikon",24,24,5,"20-24",289
1995,83,083,"Weinegg",101,101,21,"100 u. älter",1
1995,123,123,"Hirzenbach",14,14,3,"10-14",102
1995,42,042,"Langstrasse",24,24,5,"20-24",264
1995,11,011,"Rathaus",16,16,4,"15-19",5
1995,23,023,"Leimbach",0,0,1,"0-4",43
1995,44,044,"Hard",101,101,21,"100 u. älter",1
1995,23,023,"Leimbach",23,23,5,"20-24",51
1995,21,021,"Wollishofen",10,10,3,"10-14",121
1995,123,123,"Hirzenbach",15,15,4,"15-19",110
1995,21,021,"Wollishofen",101,101,21,"100 u. älter",3
1995,121,121,"Saatlen",15,15,4,"15-19",94
1995,119,119,"Seebach",15,15,4,"15-19",135
1995,21,021,"Wollishofen",16,16,4,"15-19",114
1995,115,115,"Oerlikon",23,23,5,"20-24",380
1995,12,012,"Hochschulen",16,16,4,"15-19",7
1995,24,024,"Enge",24,24,5,"20-24",155
1995,23,023,"Leimbach",24,24,5,"20-24",48
1995,21,021,"Wollishofen",24,24,5,"20-24",207
1995,14,014,"City",24,24,5,"20-24",16
1995,13,013,"Lindenhof",24,24,5,"20-24",21
1995,12,012,"Hochschulen",10,10,3,"10-14",1
1995,11,011,"Rathaus",24,24,5,"20-24",79
1995,123,123,"Hirzenbach",22,22,5,"20-24",152
1995,121,121,"Saatlen",22,22,5,"20-24",68
1995,102,102,"Wipkingen",100,100,21,"100 u. älter",1
1995,111,111,"Affoltern",15,15,4,"15-19",179
1995,122,122,"Schwamendingen-Mitte",23,23,5,"20-24",161
1995,14,014,"City",1,1,1,"0-4",11
1995,101,101,"Höngg",15,15,4,"15-19",120
1995,73,073,"Hirslanden",100,100,21,"100 u. älter",1
1995,123,123,"Hirzenbach",23,23,5,"20-24",149
1995,121,121,"Saatlen",23,23,5,"20-24",72
1995,63,063,"Oberstrass",100,100,21,"100 u. älter",2
1995,91,091,"Albisrieden",23,23,5,"20-24",213
1995,82,082,"Mühlebach",23,23,5,"20-24",98
1995,13,013,"Lindenhof",1,1,1,"0-4",3
1995,119,119,"Seebach",23,23,5,"20-24",261
1995,44,044,"Hard",100,100,21,"100 u. älter",1
1995,101,101,"Höngg",23,23,5,"20-24",195
1995,92,092,"Altstetten",23,23,5,"20-24",413
1995,34,034,"Sihlfeld",100,100,21,"100 u. älter",2
1995,91,091,"Albisrieden",22,22,5,"20-24",182
1995,123,123,"Hirzenbach",1,1,1,"0-4",112
1995,82,082,"Mühlebach",22,22,5,"20-24",92
1995,82,082,"Mühlebach",15,15,4,"15-19",34
1995,115,115,"Oerlikon",14,14,3,"10-14",108
1995,12,012,"Hochschulen",100,100,21,"100 u. älter",1
1995,83,083,"Weinegg",23,23,5,"20-24",78
1995,81,081,"Seefeld",23,23,5,"20-24",101
1995,81,081,"Seefeld",14,14,3,"10-14",21
1995,42,042,"Langstrasse",22,22,5,"20-24",213
1995,91,091,"Albisrieden",15,15,4,"15-19",136
1995,74,074,"Witikon",23,23,5,"20-24",85
1995,73,073,"Hirslanden",23,23,5,"20-24",67
1995,71,071,"Fluntern",23,23,5,"20-24",119
1995,63,063,"Oberstrass",23,23,5,"20-24",198
1995,61,061,"Unterstrass",23,23,5,"20-24",334
1995,42,042,"Langstrasse",11,11,3,"10-14",72
1995,51,051,"Gewerbeschule",23,23,5,"20-24",250
1995,44,044,"Hard",23,23,5,"20-24",221
1995,24,024,"Enge",23,23,5,"20-24",137
1995,63,063,"Oberstrass",15,15,4,"15-19",71
1995,21,021,"Wollishofen",23,23,5,"20-24",200
1995,14,014,"City",23,23,5,"20-24",22
1995,11,011,"Rathaus",23,23,5,"20-24",62
1995,42,042,"Langstrasse",15,15,4,"15-19",64
1995,34,034,"Sihlfeld",23,23,5,"20-24",365
1995,24,024,"Enge",1,1,1,"0-4",83
1995,33,033,"Friesenberg",23,23,5,"20-24",109
1995,31,031,"Alt-Wiedikon",23,23,5,"20-24",235
1995,72,072,"Hottingen",15,15,4,"15-19",58
1995,14,014,"City",22,22,5,"20-24",22
1995,11,011,"Rathaus",22,22,5,"20-24",59
1995,23,023,"Leimbach",1,1,1,"0-4",45
1995,41,041,"Werd",23,23,5,"20-24",105
1995,61,061,"Unterstrass",15,15,4,"15-19",123
1995,52,052,"Escher Wyss",15,15,4,"15-19",14
1995,82,082,"Mühlebach",0,0,1,"0-4",54
1995,12,012,"Hochschulen",23,23,5,"20-24",26
1995,21,021,"Wollishofen",1,1,1,"0-4",120
1995,33,033,"Friesenberg",11,11,3,"10-14",136
1995,82,082,"Mühlebach",10,10,3,"10-14",32
1995,111,111,"Affoltern",22,22,5,"20-24",242
1995,24,024,"Enge",11,11,3,"10-14",46
1995,122,122,"Schwamendingen-Mitte",21,21,5,"20-24",134
1995,119,119,"Seebach",21,21,5,"20-24",227
1995,13,013,"Lindenhof",23,23,5,"20-24",14
1995,63,063,"Oberstrass",11,11,3,"10-14",47
1995,61,061,"Unterstrass",11,11,3,"10-14",121
1995,122,122,"Schwamendingen-Mitte",22,22,5,"20-24",157
1995,119,119,"Seebach",22,22,5,"20-24",242
1995,101,101,"Höngg",22,22,5,"20-24",168
1995,71,071,"Fluntern",10,10,3,"10-14",46
1995,72,072,"Hottingen",22,22,5,"20-24",161
1995,115,115,"Oerlikon",22,22,5,"20-24",383
1995,12,012,"Hochschulen",1,1,1,"0-4",1
1995,92,092,"Altstetten",22,22,5,"20-24",387
1995,71,071,"Fluntern",14,14,3,"10-14",41
1995,81,081,"Seefeld",22,22,5,"20-24",84
1995,101,101,"Höngg",21,21,5,"20-24",178
1995,92,092,"Altstetten",21,21,5,"20-24",332
1995,52,052,"Escher Wyss",10,10,3,"10-14",9
1995,51,051,"Gewerbeschule",14,14,3,"10-14",57
1995,122,122,"Schwamendingen-Mitte",10,10,3,"10-14",89
1995,44,044,"Hard",14,14,3,"10-14",113
1995,74,074,"Witikon",21,21,5,"20-24",79
1995,81,081,"Seefeld",0,0,1,"0-4",37
1995,73,073,"Hirslanden",21,21,5,"20-24",60
1995,41,041,"Werd",14,14,3,"10-14",22
1995,102,102,"Wipkingen",22,22,5,"20-24",289
1995,12,012,"Hochschulen",15,15,4,"15-19",3
1995,83,083,"Weinegg",22,22,5,"20-24",61
1995,74,074,"Witikon",22,22,5,"20-24",99
1995,111,111,"Affoltern",10,10,3,"10-14",199
1995,14,014,"City",10,10,3,"10-14",6
1995,51,051,"Gewerbeschule",22,22,5,"20-24",225
1995,102,102,"Wipkingen",10,10,3,"10-14",112
1995,13,013,"Lindenhof",10,10,3,"10-14",3
1995,71,071,"Fluntern",21,21,5,"20-24",104
1995,121,121,"Saatlen",14,14,3,"10-14",102
1995,63,063,"Oberstrass",21,21,5,"20-24",170
1995,92,092,"Altstetten",10,10,3,"10-14",219
1995,51,051,"Gewerbeschule",21,21,5,"20-24",172
1995,23,023,"Leimbach",15,15,4,"15-19",41
1995,44,044,"Hard",21,21,5,"20-24",157
1995,41,041,"Werd",21,21,5,"20-24",74
1995,34,034,"Sihlfeld",21,21,5,"20-24",324
1995,14,014,"City",15,15,4,"15-19",8
1995,33,033,"Friesenberg",21,21,5,"20-24",137
1995,13,013,"Lindenhof",15,15,4,"15-19",8
1995,73,073,"Hirslanden",22,22,5,"20-24",60
1995,74,074,"Witikon",0,0,1,"0-4",78
1995,11,011,"Rathaus",15,15,4,"15-19",5
1995,44,044,"Hard",22,22,5,"20-24",211
1995,71,071,"Fluntern",22,22,5,"20-24",118
1995,63,063,"Oberstrass",22,22,5,"20-24",186
1995,61,061,"Unterstrass",22,22,5,"20-24",312
1995,52,052,"Escher Wyss",22,22,5,"20-24",21
1995,11,011,"Rathaus",1,1,1,"0-4",14
1995,34,034,"Sihlfeld",22,22,5,"20-24",325
1995,12,012,"Hochschulen",105,105,21,"100 u. älter",1
1995,12,012,"Hochschulen",21,21,5,"20-24",36
1995,73,073,"Hirslanden",0,0,1,"0-4",65
1995,24,024,"Enge",22,22,5,"20-24",119
1995,23,023,"Leimbach",22,22,5,"20-24",48
1995,21,021,"Wollishofen",22,22,5,"20-24",160
1995,34,034,"Sihlfeld",14,14,3,"10-14",149
1995,23,023,"Leimbach",11,11,3,"10-14",45
1995,13,013,"Lindenhof",22,22,5,"20-24",19
1995,31,031,"Alt-Wiedikon",14,14,3,"10-14",86
1995,21,021,"Wollishofen",11,11,3,"10-14",118
1995,41,041,"Werd",22,22,5,"20-24",90
1995,14,014,"City",14,14,3,"10-14",3
1995,13,013,"Lindenhof",14,14,3,"10-14",5
1995,12,012,"Hochschulen",22,22,5,"20-24",36
1995,33,033,"Friesenberg",22,22,5,"20-24",130
1995,31,031,"Alt-Wiedikon",22,22,5,"20-24",213
1995,119,119,"Seebach",14,14,3,"10-14",134
1995,102,102,"Wipkingen",14,14,3,"10-14",107
1995,123,123,"Hirzenbach",21,21,5,"20-24",111
1995,92,092,"Altstetten",14,14,3,"10-14",249
